tenure_months,monthly_charges,total_charges,num_support_tickets,contract_type,payment_method,has_addon_streaming,churned
54,78.09090386172313,4213.37621953843,4,one_year,credit_card,True,0
4,76.47879284172036,320.0315999895475,1,month_to_month,paypal,False,1
27,118.5494408867522,3223.3132754298313,1,one_year,debit_card,True,1
7,66.37560347389041,489.100444490098,3,one_year,paypal,False,1
22,25.95486462042888,597.1663958444663,2,month_to_month,paypal,True,0
63,31.053896686203665,2120.1186195226023,5,one_year,bank_transfer,True,0
19,69.60484280328296,1299.3062994680786,1,month_to_month,debit_card,True,0
33,99.80248684593144,3412.0630060009644,1,month_to_month,bank_transfer,False,0
70,40.99641259579475,2979.227274811145,3,month_to_month,bank_transfer,True,0
43,62.75617731890038,2669.166185787885,0,month_to_month,bank_transfer,False,0
64,78.77336334834018,4982.831450091052,1,one_year,bank_transfer,False,0
35,52.743999608534594,1801.1959200045535,0,month_to_month,paypal,False,0
33,54.49185751979293,1618.0884631886527,2,two_year,credit_card,False,0
45,53.81801465610184,2714.228938109805,2,month_to_month,paypal,True,0
26,91.71218805948118,2437.099832707174,2,month_to_month,debit_card,False,1
57,45.46462530896727,2446.2087573110402,3,one_year,bank_transfer,False,0
34,102.10966765587929,3046.8188035488743,6,two_year,credit_card,True,1
29,76.8124405698242,2117.425927508844,0,month_to_month,paypal,False,0
42,102.97149445947734,4277.913172307969,3,month_to_month,bank_transfer,False,0
52,70.66493032689323,3476.506391914677,4,month_to_month,credit_card,False,0
46,77.63381068959227,3517.943733745481,0,month_to_month,bank_transfer,True,0
14,80.00929049970236,1110.5007068180562,4,month_to_month,credit_card,False,1
11,46.40056636774649,542.8432526679497,2,two_year,paypal,True,0
27,68.61147266362231,1904.2491092880794,5,two_year,debit_card,False,0
38,40.32866627896794,1692.303851971761,1,one_year,bank_transfer,True,0
56,97.98272763392174,5108.4593729385515,3,month_to_month,credit_card,False,0
66,84.08030148643309,5421.6880892935515,3,two_year,paypal,True,0
54,61.223013201067666,3050.663219352674,1,month_to_month,debit_card,False,0
42,64.75243738579667,2980.8959289339523,1,month_to_month,credit_card,True,1
65,61.35776479093975,4179.437181130782,0,one_year,paypal,False,0
4,65.11782562955797,270.6265652764773,3,two_year,paypal,False,1
15,43.278764898891886,650.7538014983509,4,one_year,bank_transfer,True,0
16,72.9098609407062,1164.115821823474,0,month_to_month,bank_transfer,True,1
57,89.83788679401191,5016.3081600698,1,month_to_month,credit_card,True,0
65,60.0361515313126,3804.855369942487,4,one_year,paypal,False,0
34,92.20308231765355,2787.51266432458,3,month_to_month,paypal,False,0
42,35.87806119564482,1562.6189546582025,2,month_to_month,credit_card,True,0
66,93.09770621451365,6150.793045097378,2,month_to_month,debit_card,False,0
28,78.96619411512758,2057.9093446989014,0,month_to_month,credit_card,False,1
61,91.9228473271068,5861.7197133718355,2,one_year,paypal,False,0
5,32.080296017078716,177.56438272165533,1,month_to_month,paypal,True,1
3,67.05853000982792,185.9307634459234,0,month_to_month,credit_card,False,1
46,56.870277863625525,2552.919302207346,0,month_to_month,credit_card,False,0
22,81.56309833729043,1934.492752441326,3,two_year,debit_card,True,1
36,95.3524712160781,3122.5115182035647,1,month_to_month,debit_card,False,1
36,78.52247893638852,2747.828518087489,2,month_to_month,credit_card,False,0
28,42.39514713377674,1120.156021342241,1,two_year,bank_transfer,False,0
49,94.53881752871878,4820.064459252476,3,month_to_month,paypal,True,1
20,99.1454172655712,1983.7145540202555,2,month_to_month,bank_transfer,True,1
21,77.86831610361045,1744.2307103056512,3,one_year,debit_card,False,0
51,100.74715103795604,5124.162799700597,3,month_to_month,bank_transfer,True,0
26,74.94205129660841,2071.4616785161675,3,one_year,debit_card,True,0
69,75.51273564658155,5443.892659696588,1,two_year,credit_card,False,0
18,63.56254579620111,1123.5866496785095,1,month_to_month,credit_card,False,0
32,69.7741830607834,2023.8958639586697,4,two_year,debit_card,False,1
32,57.179681680248734,1907.148164720706,1,month_to_month,paypal,True,0
3,72.92263281913897,212.15746433577334,2,month_to_month,bank_transfer,False,0
69,83.73907335541632,5255.65766479998,1,one_year,paypal,True,0
55,114.77663332828848,6320.36319133925,2,month_to_month,bank_transfer,False,1
13,81.00690202809777,1053.4898604244659,1,month_to_month,bank_transfer,True,0
39,50.724496255312225,1888.4900477642695,1,month_to_month,debit_card,True,0
14,53.74051950719639,688.7021116633404,2,month_to_month,credit_card,False,0
19,46.60647997951162,914.8267785357876,1,month_to_month,debit_card,False,1
67,73.42481649201143,4479.030797969243,2,month_to_month,bank_transfer,False,0
2,79.32450245302958,158.22485789529193,1,month_to_month,bank_transfer,False,0
23,57.94043374865993,1296.6030429527675,2,one_year,bank_transfer,False,0
52,66.77294591261773,3650.140033556713,2,month_to_month,paypal,True,0
24,65.58687853517435,1508.838709446648,2,one_year,bank_transfer,True,1
29,79.98045201435488,2309.6815088023873,2,month_to_month,credit_card,True,0
48,86.70753987804461,4021.8979389383217,4,month_to_month,debit_card,True,1
13,92.93703510300091,1321.0936580605046,0,two_year,debit_card,False,0
12,15.087722700452435,185.4300667294566,3,month_to_month,debit_card,False,0
28,75.26850523304319,2014.8927511320674,2,one_year,debit_card,True,0
36,44.8523505003726,1626.3190794452003,2,month_to_month,bank_transfer,False,1
54,51.91821667701839,2746.3238926972535,5,month_to_month,paypal,True,0
58,62.96561676956688,3877.724240942697,2,month_to_month,bank_transfer,False,0
17,74.17283812974014,1231.070413177992,2,one_year,credit_card,False,1
10,62.387503058672706,601.9779494842729,1,month_to_month,debit_card,False,1
49,77.34107053361777,3736.9453204042734,2,one_year,paypal,False,0
56,77.97963801404691,4467.246780393849,2,month_to_month,bank_transfer,False,0
11,70.93952392598996,826.8446407208984,3,one_year,bank_transfer,False,0
6,68.98885928290721,413.2512204115123,2,month_to_month,credit_card,False,0
67,57.5175788987412,4153.876607014643,1,one_year,debit_card,True,0
3,57.05081143040962,184.88182320294146,1,one_year,debit_card,False,0
30,76.7621184301266,2365.664791393193,1,month_to_month,credit_card,True,0
24,86.12200433600273,2066.254552707363,0,month_to_month,bank_transfer,False,1
20,82.46582132503941,1638.936502796434,1,month_to_month,bank_transfer,False,1
20,86.01438243339311,1778.095049634097,3,two_year,paypal,True,0
36,41.659821737940284,1538.2926474162575,3,month_to_month,paypal,False,0
29,59.96742887256194,1759.6448955521353,2,month_to_month,bank_transfer,False,1
59,39.178540069972115,2155.5656473887366,1,one_year,credit_card,True,0
49,109.78719117163223,5617.702755962043,1,one_year,debit_card,True,0
11,76.25079827965159,867.8056850649363,1,month_to_month,paypal,True,0
0,60.30020551476552,0.0,1,month_to_month,debit_card,False,1
43,46.907961734565006,2090.833393481699,5,month_to_month,credit_card,False,0
61,58.01604529934155,3602.116546820328,2,one_year,debit_card,False,0
45,67.71355663990505,2749.887725324408,4,month_to_month,paypal,False,1
21,48.55896455252643,940.2293565322616,3,one_year,credit_card,False,1
66,60.436701509676915,3824.8875600114916,4,month_to_month,credit_card,True,0
2,49.45538806624681,90.88122206840491,2,one_year,bank_transfer,True,1
21,86.3881224172959,1792.5075005020317,1,month_to_month,paypal,True,0
16,78.46071949460801,1223.8417037609277,0,month_to_month,credit_card,False,1
4,94.5306949121319,384.50522771599026,1,one_year,credit_card,False,1
15,77.59485751255922,1289.870798909001,3,two_year,paypal,False,0
41,68.37785686901277,2678.044947672795,2,month_to_month,credit_card,False,1
53,56.33848785581977,2811.266144392359,1,month_to_month,bank_transfer,True,0
60,59.87661466615332,3884.371888478804,1,one_year,paypal,False,0
41,69.15390548654803,2924.3658141306187,0,month_to_month,paypal,True,0
59,91.01067299813002,4970.4032929277155,2,two_year,credit_card,False,1
29,49.12176450821069,1358.614376359333,2,month_to_month,credit_card,False,1
29,86.51341906607318,2857.3456243964647,4,one_year,paypal,False,1
43,50.705231139773154,2164.1767076061365,4,two_year,credit_card,False,0
28,120.76966458855904,3531.6319569041375,2,month_to_month,bank_transfer,False,1
15,66.24010123833558,1014.4006825103785,2,month_to_month,bank_transfer,False,1
8,89.61346588654851,752.2602601493302,3,month_to_month,debit_card,True,1
63,59.800456473314874,3754.276828766962,0,two_year,paypal,True,0
6,73.88811753881137,414.71070254802186,2,one_year,paypal,True,0
42,77.46880706431139,3311.3483480739405,0,month_to_month,paypal,False,0
37,70.48154812967823,2553.078073702943,0,month_to_month,bank_transfer,False,0
55,77.60046598097226,3771.283618102328,2,two_year,debit_card,False,0
50,82.83421298027707,4302.102093288468,3,one_year,bank_transfer,True,0
65,107.24984344104745,7043.989337650582,0,month_to_month,credit_card,True,0
31,42.11768312493171,1311.8717414369153,2,month_to_month,debit_card,True,0
59,64.16452561693843,4134.139119075875,2,month_to_month,paypal,False,1
25,51.773770225326565,1265.4628376321425,2,one_year,debit_card,True,0
60,87.26184907221817,5341.276349619016,3,month_to_month,bank_transfer,False,1
32,48.28859530168994,1571.1033387766595,2,two_year,credit_card,False,0
69,53.75197682886926,3897.575816745681,3,one_year,debit_card,False,0
66,75.74581522072728,5460.057766984965,1,month_to_month,paypal,False,0
55,95.42143741720284,5497.682090421433,2,one_year,paypal,False,0
21,48.99655760638579,1030.3538789477777,1,one_year,credit_card,False,0
61,85.17456041308668,4731.796269674325,1,one_year,paypal,True,1
17,70.79663536446269,1138.8435514090538,2,one_year,bank_transfer,False,1
46,109.53950736226359,5566.488117067526,2,month_to_month,debit_card,True,0
62,88.07600258802869,5585.0852270484065,1,two_year,debit_card,True,0
62,91.64842903233897,6045.769619555776,3,one_year,bank_transfer,False,0
29,88.75997890106827,2799.1366900499156,2,month_to_month,bank_transfer,True,1
49,121.40643961889198,6379.216919791788,1,two_year,debit_card,False,0
13,100.94252559085535,1373.4680800602912,1,month_to_month,credit_card,True,1
9,71.47178222038953,633.6461651593661,1,month_to_month,bank_transfer,True,0
11,80.45990656494656,920.4316022699493,4,month_to_month,paypal,True,1
7,64.0102821841677,450.64962743453555,1,month_to_month,bank_transfer,False,0
22,55.14642290597694,1314.1690160992096,3,month_to_month,credit_card,False,0
69,55.72009805530642,4129.84756879329,2,month_to_month,credit_card,False,0
22,79.3099354833256,1792.108924654322,2,month_to_month,credit_card,False,1
40,98.7001235597787,3927.8288063481286,2,one_year,paypal,True,1
17,27.800987062400566,504.6552685439044,1,two_year,credit_card,False,0
60,39.775546270081904,2351.193159603143,2,two_year,bank_transfer,False,0
60,34.70767895231463,2092.511709664907,2,two_year,bank_transfer,True,0
71,66.85364334303067,4711.187406826305,4,one_year,debit_card,False,0
58,109.01886965373384,6230.946553506386,1,month_to_month,credit_card,False,0
63,43.44134972013117,2886.7063253730726,2,month_to_month,paypal,True,0
11,67.0777193681091,687.6460013806234,5,one_year,paypal,False,1
23,76.01429083635456,1940.8595509169413,5,month_to_month,paypal,False,0
30,73.23049304307693,2078.7636281042373,3,month_to_month,paypal,True,0
52,79.19660612929653,4135.193468741735,1,one_year,debit_card,False,0
8,49.12168717355125,440.1929913830873,2,one_year,debit_card,True,1
18,61.836536480220914,1160.3736415248625,3,month_to_month,debit_card,False,0
44,73.91864128887939,3547.3080347644586,1,month_to_month,paypal,False,1
4,65.86455672896213,285.37409075584895,3,one_year,debit_card,True,1
13,13.315104347335636,168.9726413528453,3,one_year,paypal,False,1
9,76.02226334201387,681.4706751044532,1,one_year,debit_card,False,0
59,40.97093351253456,2423.53410154062,2,month_to_month,credit_card,False,1
61,50.66412957667931,3035.083248518121,3,one_year,credit_card,True,0
69,56.26124756668308,3666.9925464754874,1,one_year,debit_card,True,0
27,31.173717588053186,874.5075959236913,0,month_to_month,credit_card,True,0
25,90.34354695240411,2149.768063210058,3,two_year,paypal,False,0
0,63.91044384506946,0.0,0,month_to_month,bank_transfer,True,1
27,93.36006770653182,2842.8041319336567,1,two_year,debit_card,False,1
11,103.03983674886679,1236.210513078465,2,one_year,credit_card,False,1
8,23.16613918287109,181.02891141940475,1,one_year,paypal,True,0
51,76.06096565865434,3954.0616837059138,5,month_to_month,debit_card,False,1
5,40.634724802623055,183.7172530130244,4,month_to_month,credit_card,False,1
23,91.30558743398399,1928.2016981458721,2,one_year,credit_card,True,1
59,48.32207420788699,2945.3280551449748,3,two_year,bank_transfer,False,0
15,52.1878340598483,835.9461296150964,0,one_year,credit_card,False,0
45,88.44495882343875,3876.3159805356922,2,one_year,paypal,True,1
27,55.28496019499361,1570.3835862227709,1,one_year,credit_card,False,1
27,43.699417889244934,1226.446600272197,4,month_to_month,debit_card,False,0
20,68.87117806225785,1455.1626764908738,2,month_to_month,debit_card,False,1
52,71.56900261555823,3636.470265973283,1,one_year,bank_transfer,False,0
70,87.09919506329378,6372.8252778145115,0,month_to_month,bank_transfer,False,0
9,68.32354956996073,578.0281905649654,2,month_to_month,credit_card,True,0
51,34.75999525992775,1655.0927588733396,3,month_to_month,debit_card,False,0
24,65.27500734752624,1675.2065767708727,2,month_to_month,credit_card,True,0
8,53.40363235584942,464.4778655409056,2,month_to_month,debit_card,True,0
19,48.27358884237043,887.633743170879,2,two_year,paypal,False,0
66,106.2406778215757,6980.055371660244,3,month_to_month,paypal,False,0
46,102.01750247354184,4584.496802099036,5,one_year,paypal,False,1
23,67.48079134906001,1583.4389805695262,2,one_year,paypal,False,1
23,57.51917120241579,1452.1239770366692,0,month_to_month,debit_card,False,0
71,56.55368267359171,3773.480621609998,2,one_year,debit_card,False,0
32,98.79886278201323,3417.6521927509175,2,one_year,credit_card,True,1
7,60.74842305425831,417.54632613435234,4,one_year,bank_transfer,False,1
25,49.38968995224791,1354.052055330213,2,month_to_month,paypal,True,1
60,92.16695155760077,5022.962041537748,1,month_to_month,paypal,False,0
4,83.25052259562561,331.29746161404074,0,one_year,paypal,False,1
68,63.52155052142898,4048.244113190586,1,month_to_month,paypal,True,0
28,54.37715015434443,1440.223146612485,2,one_year,credit_card,True,1
17,80.44655085709195,1181.4911771419402,7,month_to_month,bank_transfer,False,1
3,80.72602864416545,230.7490588039507,2,month_to_month,debit_card,True,0
71,49.594734157631585,3503.980284754791,2,month_to_month,debit_card,False,0
38,70.4101712803267,2482.857439555834,4,month_to_month,paypal,False,0
56,96.49473931254502,5670.909935573095,3,month_to_month,paypal,True,0
15,78.07176140562206,1093.1842370082638,4,month_to_month,paypal,True,1
30,36.639308002218065,1090.2780830792763,4,one_year,debit_card,True,1
18,67.67466709379268,1230.881395136771,4,one_year,bank_transfer,False,1
67,30.414950466324445,2012.4539749993667,0,one_year,bank_transfer,False,0
3,77.11386764227422,221.81238641084838,3,month_to_month,credit_card,False,1
66,68.96864321047573,4889.48792345664,1,month_to_month,debit_card,True,0
28,62.27108475547166,1786.0065502211553,3,month_to_month,bank_transfer,False,0
11,81.39415763045395,852.2704575141079,3,one_year,credit_card,False,1
60,98.53969534452939,5398.833520012551,2,month_to_month,debit_card,False,0
12,10.283549317801528,122.22506954886067,1,month_to_month,credit_card,True,1
34,51.15762356298456,1805.6577963969357,4,month_to_month,debit_card,True,1
53,74.06729049391421,3792.351759832125,0,one_year,debit_card,False,1
36,50.26040488407856,1981.9750427716797,1,month_to_month,paypal,True,0
16,83.83728044674129,1366.3426593596914,3,one_year,debit_card,True,0
68,119.1648721147312,8207.21280306605,3,month_to_month,bank_transfer,False,1
60,69.16160577515342,4283.629362467066,4,month_to_month,credit_card,True,0
20,77.57278647676071,1525.6120073405825,2,month_to_month,credit_card,False,1
20,102.85320586872469,2116.182873628318,3,month_to_month,debit_card,False,1
13,76.46395193717414,1024.7870012902588,5,month_to_month,credit_card,False,1
42,91.67461561214749,4063.3815692025946,3,one_year,paypal,False,0
4,36.808063233471906,133.79713766440594,3,two_year,paypal,False,1
64,43.06941573731718,2684.4253908173664,0,one_year,credit_card,False,0
1,107.05729949877146,101.4596691788265,1,month_to_month,paypal,False,0
35,63.3448660334025,2339.724113033297,2,one_year,debit_card,False,0
23,76.4970331702209,1775.1420243645564,2,one_year,bank_transfer,False,1
10,70.88379839112078,709.4212249029365,4,one_year,paypal,False,1
63,71.89022986735147,4501.065428553126,6,month_to_month,bank_transfer,True,0
6,64.22770242461013,407.65745551845697,1,month_to_month,credit_card,True,0
30,83.44309956401415,2652.111175864699,1,one_year,paypal,True,1
34,93.11502074996837,3121.80981322598,0,one_year,debit_card,False,1
13,81.69655274119226,1134.8746066265196,2,one_year,paypal,False,0
60,59.83758015168626,3485.2825379146407,1,one_year,credit_card,True,0
26,64.9856217455545,1679.2196081794243,3,month_to_month,bank_transfer,False,0
63,71.78024507358046,4494.451020211703,1,month_to_month,credit_card,True,0
9,68.24328642792601,574.715329732836,2,month_to_month,bank_transfer,False,0
48,89.87769206955849,4521.383799783767,3,month_to_month,debit_card,True,1
7,74.89363850974699,552.6457751132415,2,month_to_month,bank_transfer,False,0
42,58.10545312452007,2664.5241475005614,2,one_year,credit_card,True,0
23,95.19411705760812,2183.2707165220154,2,month_to_month,debit_card,False,1
59,82.14584449972888,4636.531129757097,4,two_year,debit_card,False,0
67,34.66076203739891,2330.4200469227085,2,month_to_month,paypal,False,0
70,81.03909792611198,5529.479361125017,0,one_year,bank_transfer,False,0
7,56.7330111667108,375.6761446044664,0,month_to_month,debit_card,False,0
25,74.0844185124327,1941.4523970564778,1,month_to_month,credit_card,False,0
0,110.36531087584372,0.0,4,month_to_month,bank_transfer,True,1
19,64.4750322957201,1121.8018421184106,2,month_to_month,credit_card,False,1
54,79.87445428920496,4174.429174915056,4,one_year,debit_card,True,0
38,74.00935442152502,2546.617646974668,3,month_to_month,credit_card,False,0
55,85.90919749740807,4674.625130416195,2,month_to_month,debit_card,False,1
62,94.09015103212312,5970.153822626352,2,month_to_month,debit_card,False,0
11,55.15973150220519,608.0537122156468,3,month_to_month,bank_transfer,False,1
37,46.322642747200526,1720.3080896348922,2,month_to_month,credit_card,True,1
49,86.02356744563458,3918.1292607795635,1,one_year,debit_card,False,1
5,75.95866353936829,381.40997110721855,2,one_year,bank_transfer,False,1
70,102.7285042468333,6895.371621499442,1,one_year,credit_card,False,0
54,60.975382221871456,3356.7944540495505,3,one_year,debit_card,False,1
20,81.00507486067399,1686.8180547385834,0,month_to_month,debit_card,False,1
10,81.78701003276683,862.0949197362581,2,month_to_month,credit_card,True,0
66,81.43718365273419,5573.713321542708,1,month_to_month,paypal,False,0
17,85.15553521872374,1425.4710715486858,2,one_year,credit_card,False,1
47,59.38666220521814,2769.6387757762323,3,month_to_month,bank_transfer,False,0
36,74.42372970682334,2713.774096657732,4,month_to_month,debit_card,True,1
41,83.56805750593267,3430.3351251603035,0,two_year,debit_card,False,0
4,71.42529431157128,297.579603527365,3,one_year,debit_card,False,1
20,52.592526514178374,1084.8658073586892,1,month_to_month,debit_card,True,1
12,53.29239422303926,641.0600769134928,1,month_to_month,debit_card,False,1
28,10.0,284.0353136011771,1,one_year,credit_card,False,0
61,73.08159984297737,4493.559276846926,2,month_to_month,debit_card,False,0
9,92.96990597160702,868.5970294507027,2,month_to_month,debit_card,True,1
65,92.62848741005459,5889.8083975894915,3,one_year,debit_card,False,0
12,74.78298569266921,812.0652172994926,2,one_year,debit_card,True,1
47,89.91269612235665,4242.231398575552,0,month_to_month,debit_card,True,0
24,38.57804514858765,894.5672626657583,1,month_to_month,debit_card,True,0
12,79.5938106119506,992.9816645288178,2,one_year,bank_transfer,False,0
61,35.684834312433665,2004.0823579756347,2,month_to_month,credit_card,False,0
54,80.21415898427028,4446.085838333005,2,month_to_month,paypal,False,0
14,75.77676703318753,1105.4293222463539,2,one_year,debit_card,False,1
49,75.0910825102545,3913.2009367335254,0,two_year,debit_card,False,0
38,61.54171488354994,2451.8285981472577,3,one_year,bank_transfer,False,0
24,74.9744452063804,1901.8905382130922,5,month_to_month,paypal,True,1
4,108.36328789257539,439.63840289521875,1,two_year,credit_card,False,1
70,96.59746496836863,6503.528626605288,1,one_year,bank_transfer,True,0
7,59.782458233417046,385.7910679788807,1,one_year,paypal,True,0
63,64.11695130308871,4266.882085275132,2,one_year,debit_card,False,0
48,94.84277237255161,4151.650389196863,1,month_to_month,credit_card,True,0
56,91.28418977716018,5121.682625218705,5,month_to_month,debit_card,True,0
47,34.7742119071491,1670.8195664742607,1,month_to_month,credit_card,False,0
35,48.455442510504824,1598.337297693094,2,month_to_month,debit_card,True,0
12,85.67519534795598,1007.1108716440302,2,two_year,credit_card,False,0
41,69.02312828531979,2770.03482809744,2,two_year,paypal,False,0
21,85.8569423703536,1782.2252690649868,3,month_to_month,credit_card,False,0
42,52.477623366017234,2268.985173069457,1,month_to_month,bank_transfer,True,0
11,73.40091057121272,818.5916283042942,0,one_year,credit_card,True,1
38,53.827390602548896,2006.6300004148682,7,one_year,credit_card,True,0
6,69.28042607617009,404.8904132862618,1,month_to_month,debit_card,True,1
37,61.05161711620646,2049.4536397744696,3,month_to_month,debit_card,False,0
19,66.42856064212293,1287.972333199012,3,month_to_month,paypal,True,1
51,64.58652489312611,3172.9978881640754,1,month_to_month,credit_card,True,0
62,88.02157680475312,5492.048207298223,2,two_year,credit_card,True,1
19,79.44019136756147,1582.5121569860075,0,month_to_month,credit_card,True,0
29,57.489906962084795,1557.6297794583595,2,month_to_month,debit_card,True,0
32,103.55138899750823,3250.812956988527,4,month_to_month,bank_transfer,False,1
27,98.97868049501707,2828.4743535035377,0,month_to_month,paypal,False,1
14,62.391344780359766,800.0628189013768,0,one_year,bank_transfer,False,0
39,79.3335359616153,2801.2990806452085,2,month_to_month,bank_transfer,True,0
65,114.83675600021971,6824.792622378329,1,month_to_month,credit_card,False,1
38,80.44720427668938,3259.9611942078686,1,one_year,bank_transfer,True,0
54,52.64752739545903,2767.1817515267708,2,month_to_month,paypal,True,0
70,73.91636775762922,5408.963177522988,5,month_to_month,paypal,True,0
8,46.23222290803461,416.0165514418278,0,two_year,paypal,True,0
43,38.72589762913702,1763.580222854955,1,one_year,debit_card,True,0
23,56.76751215072362,1263.640348250304,5,month_to_month,debit_card,False,1
5,64.77157585653924,305.82355706894316,2,month_to_month,debit_card,False,1
44,67.72167213893832,2858.771667074913,2,one_year,credit_card,False,0
66,53.12289849591324,3584.198024439622,1,month_to_month,bank_transfer,False,1
14,56.76842231152876,702.8153074308748,3,month_to_month,debit_card,False,0
62,107.00824644750051,6820.9200934998,3,month_to_month,paypal,False,1
69,54.33197892206759,3828.6886563926387,1,month_to_month,bank_transfer,False,0
42,72.91743956565199,3076.0789705345514,2,month_to_month,debit_card,True,1
33,67.71089979363384,2292.2838754678996,1,month_to_month,debit_card,True,1
37,71.49553578271023,2734.7400870918445,2,month_to_month,debit_card,False,1
32,69.04644636772255,2114.096661644723,1,one_year,paypal,False,0
6,80.92223661784894,447.1869231584765,1,one_year,credit_card,True,1
16,77.14283848857745,1264.623514236846,1,two_year,debit_card,False,0
38,62.77963130547416,2467.7130819187614,4,month_to_month,credit_card,False,1
9,36.36388486744641,326.6621466284596,4,two_year,paypal,True,0
22,98.71956249603552,2107.049703671141,1,month_to_month,paypal,False,0
52,99.2359833509461,5518.897392247736,1,two_year,credit_card,True,0
57,74.01413716323202,4070.3642315304824,0,month_to_month,debit_card,False,0
5,86.87878141783112,446.11360767109187,1,month_to_month,paypal,True,0
37,81.17542069475518,2845.1778701102467,4,month_to_month,credit_card,False,0
15,102.38870316146584,1579.5329560665668,0,two_year,bank_transfer,False,1
19,69.3374788127598,1369.222744931654,1,one_year,debit_card,False,1
37,58.80128411276896,2172.602186304911,1,month_to_month,credit_card,False,1
0,91.98367987570622,0.0,2,two_year,credit_card,False,1
18,69.58587271787532,1329.5925969389261,2,month_to_month,bank_transfer,False,1
42,100.1974136624063,3953.6888204573856,1,month_to_month,bank_transfer,False,1
44,67.17194658349244,3227.802097938786,0,month_to_month,debit_card,False,0
22,79.83860402712618,1728.9235529846057,1,month_to_month,paypal,True,1
8,85.00296526464668,624.1626853769156,3,month_to_month,debit_card,True,0
37,74.85288542647724,2454.1768632522603,1,month_to_month,credit_card,False,1
13,71.51583099928706,920.235836883423,3,month_to_month,credit_card,False,0
50,45.165243756972664,2282.3673975112433,2,month_to_month,debit_card,False,0
47,75.80266654177511,3480.3484123702706,5,two_year,bank_transfer,False,0
56,47.50141289795691,2611.309961406782,3,month_to_month,bank_transfer,True,0
25,91.46018571923314,2267.278127251988,3,month_to_month,paypal,True,1
18,46.44420464598258,846.979232936434,1,month_to_month,credit_card,True,0
1,49.07635560538823,51.025455552843795,0,month_to_month,debit_card,False,1
36,53.97122440489607,1901.3758217884172,1,month_to_month,bank_transfer,False,0
53,83.48046404632393,4414.125777996525,1,month_to_month,debit_card,False,0
26,80.85352693120657,2026.7684431993962,1,one_year,debit_card,True,1
61,104.8724373458313,6679.495267973931,2,one_year,debit_card,True,0
3,81.60791929717206,237.27683270313133,2,month_to_month,paypal,True,1
36,90.06952581755328,3290.0816090285994,1,one_year,paypal,False,1
11,86.61247095079663,938.5338667033029,5,month_to_month,debit_card,True,1
19,63.75809359907417,1282.6830263379518,2,one_year,credit_card,False,0
13,76.9501861986617,990.1811017369729,2,month_to_month,credit_card,False,1
61,56.193408416444484,3320.7428707345734,1,month_to_month,bank_transfer,False,0
42,75.10386703512033,3174.1346625078454,3,one_year,bank_transfer,False,0
40,82.61224724966667,3012.786284075227,0,one_year,credit_card,True,0
46,89.74494705966819,4556.982509601832,1,one_year,credit_card,True,1
65,85.39791962549529,5874.591310523888,3,month_to_month,credit_card,True,0
47,72.42481089354087,3206.1722315498823,2,month_to_month,bank_transfer,True,0
3,82.48386228434711,244.21077092404417,2,one_year,credit_card,True,1
58,81.40068392168045,4473.517128572265,3,month_to_month,debit_card,True,0
55,77.72293801984381,4502.235768269436,3,two_year,paypal,False,0
41,60.75320588957426,2433.00117269995,3,month_to_month,bank_transfer,False,0
68,109.44391903887627,7910.609937403136,1,month_to_month,credit_card,True,1
49,52.46870351633606,2502.434701055227,0,one_year,credit_card,True,0
57,70.21965785164802,3904.727800963615,2,one_year,bank_transfer,False,0
35,96.56957621583462,3506.190278689763,3,month_to_month,debit_card,True,0
45,34.8018225608711,1543.601405959437,3,two_year,bank_transfer,False,0
47,68.35348643614532,3407.6611574109947,1,month_to_month,credit_card,False,0
1,50.86111302021793,50.95295418746327,2,month_to_month,credit_card,False,1
69,77.58688698361227,5443.6666473882915,0,month_to_month,paypal,False,0
25,68.02273768075429,1602.8933301631628,3,month_to_month,debit_card,False,1
35,85.53615397730293,2975.2840590937762,2,month_to_month,debit_card,False,1
0,96.52258140073369,0.0,0,two_year,bank_transfer,False,1
65,55.02622253260087,3701.3182713474457,1,month_to_month,credit_card,False,0
66,69.3851233547894,4713.430516891554,1,month_to_month,paypal,True,0
71,97.65041284816452,6737.486341161347,1,month_to_month,debit_card,True,0
69,89.62145597383666,5895.528233330282,0,one_year,debit_card,True,0
31,86.60795498215084,2749.3030216772345,1,month_to_month,bank_transfer,False,0
6,69.96855991061608,419.7580015447893,2,month_to_month,paypal,False,1
33,80.76995707282165,2564.5334247573196,5,one_year,bank_transfer,False,1
41,60.09502759612688,2485.6796979180917,3,one_year,credit_card,False,0
64,95.10316833409445,5724.428153633886,0,two_year,paypal,True,0
61,75.83422018188213,4765.046941822836,4,one_year,paypal,False,1
13,63.886442773969854,890.5181319532627,0,month_to_month,paypal,False,1
69,63.38267196391116,4369.820286373019,4,month_to_month,credit_card,True,0
64,42.479133368537035,2719.0856877528327,3,month_to_month,debit_card,False,0
41,86.96812897925676,2978.0986519806,2,one_year,credit_card,False,0
52,78.26959088111442,3552.2371572113157,1,one_year,paypal,False,0
46,52.228307504860744,2498.837336710118,0,one_year,credit_card,False,1
64,40.65516013026467,2556.3231880464236,2,one_year,paypal,False,0
9,94.98104335972333,834.7905003778959,1,two_year,credit_card,True,0
46,76.30684035573157,3246.6410881145703,0,month_to_month,paypal,True,0
39,54.37617947705988,2103.222077692888,1,month_to_month,bank_transfer,False,0
